forecast_horizon_label,model_part,learning_rate,num_leaves,min_data_in_leaf,feature_fraction,bagging_fraction,bagging_freq,nrounds,validation_RMSE_raw,validation_MAE_raw,validation_R2_raw,validation_Correlation_raw,validation_score
H+6,regressor,0.05,31,10,0.85,0.85,1,400,57.95078979794159,28.045249894083717,0.38938449650549345,0.8142316634699399,80.37751557822445
H+6,regressor,0.05,31,10,0.85,0.85,1,500,57.97250724768776,28.061863959413365,0.3889267461837319,0.8143647799285326,80.41160494086458
H+6,regressor,0.05,31,10,0.85,0.85,1,600,57.97808759871802,28.065043167634418,0.3888090984384668,0.8144480164549992,80.41850604857024
H+6,regressor,0.05,15,5,0.85,0.85,1,400,58.068559451369026,28.004741169079377,0.386900145644663,0.8004740152823664,80.61300081418273
H+6,regressor,0.05,15,5,0.85,0.85,1,500,58.10016644828465,28.024398933458706,0.3862325375887765,0.8000955897166387,80.68862044067386
H+6,regressor,0.05,15,5,0.85,0.85,1,600,58.10232069674229,28.020085882374048,0.38618702198348287,0.8002452605138605,80.69114412090876
H+6,regressor,0.05,7,5,0.85,0.85,1,400,58.55082802414548,28.169705277650255,0.37667407411453935,0.7661289330549096,81.31897828892589
H+6,regressor,0.05,7,5,0.85,0.85,1,500,58.72267177998648,28.267137209870697,0.37300984390848346,0.7655267018025906,81.56845513248192
H+6,regressor,0.03,31,10,0.85,0.85,1,400,58.471900458044296,29.140326729930187,0.37835345048733227,0.7982746427445533,81.60403909747818
H+6,regressor,0.03,31,10,0.85,0.85,1,500,58.50201727305517,29.147255750079893,0.37771290911577016,0.7985105276581429,81.64691081797086
H+6,regressor,0.03,31,10,0.85,0.85,1,600,58.53695456962527,29.16236277013701,0.37696942977913395,0.7982414763538993,81.69590418836347
H+6,regressor,0.05,7,5,0.85,0.85,1,600,58.9101421285645,28.37363829459379,0.36900015959799226,0.7646732961271742,81.85159014875808
H+6,regressor,0.05,7,10,0.85,0.85,1,400,59.04393448905161,28.341771832973127,0.36613074449724037,0.7796867159346201,81.86240866433653
H+6,regressor,0.05,7,20,0.85,0.85,1,400,59.194079248042,28.233362732193385,0.36290287170687796,0.7414123324297551,81.95571218441722
H+6,regressor,0.03,7,10,0.85,0.85,1,400,59.291879955847605,27.685679630507686,0.3607959034389362,0.764092374937068,82.0166292781461
H+6,regressor,0.05,7,20,0.85,0.85,1,500,59.27968643777388,28.253308812206583,0.36105878413246417,0.7397665411423602,82.05460548263669
H+6,regressor,0.05,7,20,0.85,0.85,1,600,59.38098874851728,28.29806869717503,0.35887316101592914,0.7381277439690355,82.20293835367445
H+6,regressor,0.05,31,20,0.85,0.85,1,400,59.29187373286064,28.710540309113345,0.36079603761442725,0.744133697735841,82.30310996505118
H+6,regressor,0.05,31,20,0.85,0.85,1,500,59.3473593407805,28.766583977507214,0.35959913783315833,0.7452449754056618,82.39411970962952
H+6,regressor,0.05,7,10,0.85,0.85,1,500,59.39440152873542,28.55849583013942,0.3585834971098747,0.7783519633332371,82.43763063522869
H+6,regressor,0.05,31,20,0.85,0.85,1,600,59.38134389653507,28.795267345799132,0.35886549204268636,0.7458146189493968,82.45063606296694
H+6,regressor,0.03,7,10,0.85,0.85,1,500,59.58308164398855,27.94307733905442,0.3545018070960825,0.762289907264112,82.49618825112317
H+6,regressor,0.05,7,10,0.85,0.85,1,600,59.47463123111049,28.5982546375064,0.3568494814378308,0.7777911515900419,82.55103470334758
H+6,regressor,0.03,7,20,0.85,0.85,1,400,59.803493200346864,28.700458060247357,0.3497172806201517,0.7384663164139689,82.57670349802478
H+6,regressor,0.03,15,20,0.85,0.85,1,400,59.64842867508648,28.713967696074977,0.3530851458463369,0.7500944953823886,82.74312905720916
H+6,regressor,0.03,31,20,0.85,0.85,1,400,59.683248591673454,28.91302063944299,0.3523296491325042,0.742576184724753,82.83195152353622
H+6,regressor,0.05,15,10,0.85,0.85,1,400,59.62753521377046,28.03084427052015,0.353538265016737,0.8008167837789737,82.84461015097934
H+6,regressor,0.05,15,10,0.85,0.85,1,500,59.66901968739513,28.056810936425666,0.3526384306116416,0.8006180233991395,82.90806573307133
H+6,regressor,0.05,15,10,0.85,0.85,1,600,59.685486665784076,28.071690734693757,0.35228107398095365,0.8006735260648519,82.9384158002613
H+6,regressor,0.03,15,20,0.85,0.85,1,500,59.78542160456412,28.82086808070398,0.35011022993621255,0.7498549564501752,82.95239748414639
H+6,regressor,0.03,31,20,0.85,0.85,1,500,59.80302655092311,28.976163636831465,0.34972742895283604,0.7419810524382484,83.0027495137536
H+6,regressor,0.03,7,10,0.85,0.85,1,600,59.95425126416799,28.180013153294965,0.3464345649568845,0.7600471702551856,83.06098653488559
H+6,regressor,0.03,15,20,0.85,0.85,1,600,59.87450568401162,28.87709584526957,0.34817203283585596,0.7485955686635001,83.08621508922295
H+6,regressor,0.03,31,20,0.85,0.85,1,600,59.86988800964105,29.013722606466295,0.34827257022474634,0.7418647591126105,83.10877728689908
H+6,regressor,0.03,7,20,0.85,0.85,1,500,60.20513012569161,28.89192181831593,0.34095342536922424,0.7344523540256889,83.1973160268868
H+6,regressor,0.03,15,10,0.85,0.85,1,400,59.45317251260807,28.621066889443686,0.3573135009998334,0.8248467161748092,83.23766484293012
H+6,regressor,0.03,7,5,0.85,0.85,1,400,59.85139632747388,28.341901062972603,0.3486750989665166,0.7829917884819134,83.27309981489337
H+6,regressor,0.03,15,10,0.85,0.85,1,500,59.53996440994633,28.695027982534437,0.3554356972392557,0.8252154150130775,83.38157742178892
H+6,regressor,0.03,15,10,0.85,0.85,1,600,59.57223958159549,28.72608344098827,0.35473670246381095,0.8247025310411071,83.42737638958177
H+6,regressor,0.03,7,20,0.85,0.85,1,600,60.53894694471907,29.063464279925242,0.3336247892450428,0.7297044279439945,83.7199861299072
H+6,regressor,0.03,7,5,0.85,0.85,1,500,60.28261180458603,28.60869515193441,0.3392559987982158,0.7772915839448973,83.91858259734896
H+6,regressor,0.05,31,5,0.85,0.85,1,400,59.63300546150892,29.485424751749196,0.35341964639391477,0.8489578460719703,83.94596915409383
H+6,regressor,0.05,31,5,0.85,0.85,1,500,59.63752006460497,29.48354221569314,0.35332174208272893,0.8489163334892432,83.97962853484378
H+6,regressor,0.05,31,5,0.85,0.85,1,600,59.639586841132974,29.48143294740467,0.3532769192060399,0.848896788851777,83.98185739969779
H+6,regressor,0.05,15,20,0.85,0.85,1,400,60.59895083573109,29.29916228625575,0.3323031633036416,0.7187268063256044,84.14581000811546
H+6,regressor,0.05,15,20,0.85,0.85,1,500,60.63689883257959,29.34926798103515,0.3314666573723588,0.7195885319427114,84.2147664869
H+6,regressor,0.03,7,5,0.85,0.85,1,600,60.51713005937479,28.80041954439181,0.33410499620851997,0.7744652830816423,84.27419581059468
H+6,regressor,0.05,15,20,0.85,0.85,1,600,60.67204867183329,29.368975820187742,0.3306913654014756,0.720424929465268,84.29998607927872
H+6,regressor,0.03,31,5,0.85,0.85,1,400,60.202501706689155,30.625060880180023,0.3410109690610521,0.8454440432335224,84.84400093544814
H+6,regressor,0.03,31,5,0.85,0.85,1,500,60.22371000453621,30.629767968844995,0.34054658645211155,0.8454743084675257,84.87502195875241
H+6,regressor,0.03,31,5,0.85,0.85,1,600,60.229510524036115,30.632619081085174,0.34041954822755427,0.8455147036605991,84.88470447451243
H+6,regressor,0.03,15,5,0.85,0.85,1,400,60.646448857603836,30.16338835712394,0.3312560591049787,0.8204065553451971,85.29587604140434
H+6,regressor,0.03,15,5,0.85,0.85,1,500,60.67971441817187,30.166859736574064,0.3305222241097123,0.8215778520011499,85.35245218205948
H+6,regressor,0.03,15,5,0.85,0.85,1,600,60.711621870822604,30.167937841220063,0.32981797073950536,0.8218245667676656,85.40050204994955
